timestamp,Open,High,Low,Close,Volume,datetime
1.64E+12,62438.5,62438.5,62437.51,62438.49,0.49589,03-11-2021 16:18:23
1.64E+12,62438.49,62442.26,62438.49,62440.8,0.18621,03-11-2021 16:18:24
1.64E+12,62440.8,62440.81,62440.8,62440.81,0.0422,03-11-2021 16:18:25
1.64E+12,62440.8,62440.81,62440.76,62440.77,0.13717,03-11-2021 16:18:26
1.64E+12,62440.76,62440.76,62440.72,62440.72,0.17092,03-11-2021 16:18:27
1.64E+12,62440.72,62442.18,62440.72,62442.18,0.20587,03-11-2021 16:18:28
1.64E+12,62442.17,62442.18,62442.17,62442.18,0.00306,03-11-2021 16:18:29
1.64E+12,62442.17,62442.26,62442.17,62442.25,0.16576,03-11-2021 16:18:30
1.64E+12,62442.25,62442.25,62442.17,62442.17,0.12102,03-11-2021 16:18:31
1.64E+12,62442.18,62442.18,62438.15,62438.16,0.49619,03-11-2021 16:18:32
1.64E+12,62438.15,62442,62438.15,62442,0.18996,03-11-2021 16:18:33
1.64E+12,62438.15,62438.16,62438.15,62438.16,0.00613,03-11-2021 16:18:34
1.64E+12,62439.25,62455.87,62439.25,62455.86,2.62394,03-11-2021 16:18:35
1.64E+12,62455.86,62455.87,62449.99,62450,0.24752,03-11-2021 16:18:36
1.64E+12,62450,62450,62449.96,62449.96,0.02086,03-11-2021 16:18:37
1.64E+12,62449.96,62449.96,62449.95,62449.96,0.48984,03-11-2021 16:18:38
1.64E+12,62447.56,62447.56,62447.55,62447.56,0.17508,03-11-2021 16:18:39
1.64E+12,62447.56,62447.56,62447.55,62447.56,0.06249,03-11-2021 16:18:40
1.64E+12,62447.55,62453.63,62447.55,62453.62,0.52158,03-11-2021 16:18:41
1.64E+12,62453.63,62453.63,62448.38,62449.98,0.10923,03-11-2021 16:18:42
1.64E+12,62448.18,62448.18,62444.48,62444.48,0.40601,03-11-2021 16:18:43
1.64E+12,62444.49,62449.8,62444.48,62446.67,0.13529,03-11-2021 16:18:44
1.64E+12,62446.66,62446.67,62446.66,62446.66,0.10969,03-11-2021 16:18:45
1.64E+12,62445.94,62445.95,62443,62443.01,0.35515,03-11-2021 16:18:46
1.64E+12,62443,62443.01,62442,62442,0.03607,03-11-2021 16:18:47
1.64E+12,62442.01,62447.9,62442,62447.9,0.17375,03-11-2021 16:18:48
1.64E+12,62447.9,62451.57,62447.89,62447.89,1.25662,03-11-2021 16:18:49
1.64E+12,62447.89,62450.69,62447.89,62450.68,0.09556,03-11-2021 16:18:50
1.64E+12,62450.68,62451.57,62447.56,62451.57,0.23638,03-11-2021 16:18:51
1.64E+12,62451.56,62451.57,62451.56,62451.56,0.10415,03-11-2021 16:18:52
1.64E+12,62451.56,62453,62451.56,62452.38,0.13737,03-11-2021 16:18:53
1.64E+12,62452.38,62459.26,62452.38,62459.26,0.29233,03-11-2021 16:18:54
1.64E+12,62459.25,62464.88,62459.25,62464.88,0.23955,03-11-2021 16:18:55
1.64E+12,62464.87,62465.38,62459.74,62459.75,0.00674,03-11-2021 16:18:56
1.64E+12,62465.15,62465.15,62465.14,62465.14,0.00844,03-11-2021 16:18:57
1.64E+12,62465.15,62465.15,62452.38,62452.38,0.80966,03-11-2021 16:18:58
1.64E+12,62452.39,62452.39,62452.38,62452.38,0.00862,03-11-2021 16:18:59
1.64E+12,62452.38,62452.39,62450,62450,0.55296,03-11-2021 16:19:00
1.64E+12,62450.09,62450.1,62450.09,62450.1,0.12049,03-11-2021 16:19:01
1.64E+12,62450.1,62450.1,62450.09,62450.09,0.14151,03-11-2021 16:19:02
1.64E+12,62450.09,62450.1,62450.06,62450.09,0.3841,03-11-2021 16:19:03
1.64E+12,62450.09,62450.1,62450.09,62450.1,0.04347,03-11-2021 16:19:04
1.64E+12,62450.1,62450.1,62450.09,62450.09,0.01827,03-11-2021 16:19:05
1.64E+12,62450.1,62450.1,62450.09,62450.1,0.07734,03-11-2021 16:19:06
1.64E+12,62450.1,62450.1,62449.99,62450,0.38771,03-11-2021 16:19:07
1.64E+12,62450,62450,62437.51,62437.52,1.66111,03-11-2021 16:19:08
1.64E+12,62437.52,62437.52,62435.65,62435.66,0.51505,03-11-2021 16:19:09
1.64E+12,62435.65,62437.52,62435.65,62437.52,0.54144,03-11-2021 16:19:10
1.64E+12,62437.52,62451.45,62437.52,62451.45,0.91096,03-11-2021 16:19:11
1.64E+12,62452.39,62462.42,62450.36,62450.36,0.43629,03-11-2021 16:19:12
1.64E+12,62449.98,62449.99,62437.51,62448,1.62661,03-11-2021 16:19:13
1.64E+12,62448.01,62455.62,62448,62455.62,0.27248,03-11-2021 16:19:14
1.64E+12,62452.37,62452.37,62448.01,62452.37,0.24045,03-11-2021 16:19:15
1.64E+12,62451.08,62451.08,62448.69,62448.7,0.04245,03-11-2021 16:19:16
1.64E+12,62448.7,62448.7,62446.7,62446.71,0.04272,03-11-2021 16:19:17
1.64E+12,62446.06,62452.37,62446.05,62449.58,0.26111,03-11-2021 16:19:18
1.64E+12,62449.58,62449.59,62449.58,62449.58,0.09301,03-11-2021 16:19:19
1.64E+12,62449.52,62449.52,62449.49,62449.5,0.03105,03-11-2021 16:19:20
1.64E+12,62449.49,62449.49,62432.01,62434,1.02974,03-11-2021 16:19:21
1.64E+12,62432,62433.98,62432,62433.98,0.77554,03-11-2021 16:19:22
1.64E+12,62432.01,62433.99,62432,62433.99,0.14773,03-11-2021 16:19:23
1.64E+12,62434,62434,62433.99,62434,0.14437,03-11-2021 16:19:24
1.64E+12,62434,62434,62433.99,62433.99,0.06144,03-11-2021 16:19:25
1.64E+12,62433.99,62434,62433.99,62434,0.0735,03-11-2021 16:19:26
1.64E+12,62434,62443.06,62432,62432,6.96133,03-11-2021 16:19:27
1.64E+12,62432.01,62434.36,62432.01,62433.19,0.18888,03-11-2021 16:19:28
1.64E+12,62433.56,62434.06,62433.56,62434.05,0.12584,03-11-2021 16:19:29
1.64E+12,62434.05,62438.91,62434.05,62435.78,0.14387,03-11-2021 16:19:30
1.64E+12,62435.78,62435.78,62432,62435.77,0.13036,03-11-2021 16:19:31
1.64E+12,62435.77,62435.77,62432,62432.01,0.55029,03-11-2021 16:19:32
1.64E+12,62432.01,62432.01,62432,62432.01,0.07135,03-11-2021 16:19:33
1.64E+12,62432.01,62432.01,62430.02,62430.02,0.61239,03-11-2021 16:19:34
1.64E+12,62430.01,62432.01,62430.01,62432.01,0.0893,03-11-2021 16:19:35
1.64E+12,62432.01,62438.68,62432,62432.04,0.16602,03-11-2021 16:19:36
1.64E+12,62432.04,62432.05,62432.04,62432.04,0.09331,03-11-2021 16:19:37
1.64E+12,62432.04,62432.05,62432.04,62432.05,0.05911,03-11-2021 16:19:38
1.64E+12,62432.05,62438.29,62429.48,62431.89,0.80548,03-11-2021 16:19:39
1.64E+12,62429.47,62437.1,62429.47,62437.1,0.16803,03-11-2021 16:19:40
1.64E+12,62438.14,62446.56,62432.85,62432.85,0.2242,03-11-2021 16:19:41
1.64E+12,62432.86,62432.86,62429.72,62429.72,0.32989,03-11-2021 16:19:42
1.64E+12,62429.72,62429.73,62428,62428.01,0.02111,03-11-2021 16:19:43
1.64E+12,62428.01,62428.01,62428,62428.01,0.22366,03-11-2021 16:19:44
1.64E+12,62427.71,62433.97,62427.7,62427.7,0.42687,03-11-2021 16:19:45
1.64E+12,62427.7,62427.71,62426.45,62426.46,0.39703,03-11-2021 16:19:46
1.64E+12,62426.46,62433.98,62426.46,62433.96,1.11592,03-11-2021 16:19:47
1.64E+12,62433.95,62433.95,62427.72,62427.72,0.07767,03-11-2021 16:19:48
1.64E+12,62427.72,62427.73,62427.72,62427.73,0.09666,03-11-2021 16:19:49
1.64E+12,62427.73,62433.9,62427.73,62433.9,0.23777,03-11-2021 16:19:50
1.64E+12,62433.9,62433.98,62433.9,62433.98,0.30708,03-11-2021 16:19:51
1.64E+12,62433.97,62433.98,62433.97,62433.98,0.03165,03-11-2021 16:19:52
1.64E+12,62433.97,62433.98,62433.97,62433.97,0.32408,03-11-2021 16:19:53
1.64E+12,62433.97,62433.98,62433.97,62433.97,0.13679,03-11-2021 16:19:54
1.64E+12,62433.98,62433.98,62433.97,62433.98,0.11369,03-11-2021 16:19:55
1.64E+12,62433.98,62433.98,62433.97,62433.98,0.14996,03-11-2021 16:19:56
1.64E+12,62433.98,62433.98,62433.98,62433.98,0.00153,03-11-2021 16:19:57
1.64E+12,62433.98,62433.98,62433.97,62433.98,0.01178,03-11-2021 16:19:58
1.64E+12,62433.97,62433.98,62433.97,62433.98,0.02556,03-11-2021 16:19:59
1.64E+12,62433.98,62433.98,62433.97,62433.97,0.10566,03-11-2021 16:20:00
1.64E+12,62433.97,62433.98,62433.97,62433.98,0.10002,03-11-2021 16:20:01
1.64E+12,62433.98,62433.98,62433.97,62433.98,0.0298,03-11-2021 16:20:02
1.64E+12,62433.98,62441.23,62433.97,62441.23,0.82327,03-11-2021 16:20:03
1.64E+12,62441.22,62447.47,62441.22,62447.47,0.25326,03-11-2021 16:20:04
1.64E+12,62447.47,62447.47,62443.61,62443.61,0.13358,03-11-2021 16:20:05
1.64E+12,62443.62,62447.47,62443.61,62447.46,0.01986,03-11-2021 16:20:06
1.64E+12,62447.46,62447.46,62443.61,62443.62,0.01021,03-11-2021 16:20:07
1.64E+12,62443.61,62443.62,62443.61,62443.61,0.04746,03-11-2021 16:20:08
1.64E+12,62443.61,62443.62,62443.61,62443.61,0.20257,03-11-2021 16:20:09
1.64E+12,62443.61,62443.62,62443.61,62443.61,0.08737,03-11-2021 16:20:10
1.64E+12,62443.62,62447.1,62443.61,62443.61,0.81043,03-11-2021 16:20:11
1.64E+12,62443.61,62443.62,62443.61,62443.61,0.07997,03-11-2021 16:20:12
1.64E+12,62443.61,62443.61,62436.1,62436.1,0.21711,03-11-2021 16:20:13
1.64E+12,62436.11,62436.11,62430.23,62431.82,0.62616,03-11-2021 16:20:14
1.64E+12,62435.91,62435.91,62431.81,62432.93,0.02882,03-11-2021 16:20:15
1.64E+12,62432.93,62438.81,62432.93,62437.39,0.44594,03-11-2021 16:20:16
1.64E+12,62434.23,62437.62,62434.23,62437.61,0.36411,03-11-2021 16:20:17
1.64E+12,62437.62,62441.22,62437.62,62441.22,0.23168,03-11-2021 16:20:18
1.64E+12,62441.22,62441.23,62441.22,62441.23,0.0688,03-11-2021 16:20:19
1.64E+12,62441.22,62441.23,62441.22,62441.23,0.13725,03-11-2021 16:20:20
1.64E+12,62441.23,62441.23,62441.22,62441.22,0.02252,03-11-2021 16:20:21
1.64E+12,62441.22,62441.23,62441.22,62441.23,0.13961,03-11-2021 16:20:22
1.64E+12,62441.22,62441.23,62441.22,62441.22,0.32542,03-11-2021 16:20:23
1.64E+12,62441.23,62441.23,62441.22,62441.22,0.11604,03-11-2021 16:20:24
1.64E+12,62441.22,62441.23,62437,62437.87,0.33055,03-11-2021 16:20:25
1.64E+12,62437.88,62441,62437.88,62439.06,0.54451,03-11-2021 16:20:26
1.64E+12,62439.07,62444.82,62439.07,62444.82,0.26701,03-11-2021 16:20:27
1.64E+12,62443.13,62444.62,62437,62437.78,0.36939,03-11-2021 16:20:28
1.64E+12,62437.78,62437.78,62433.98,62433.98,0.52898,03-11-2021 16:20:29
1.64E+12,62433.99,62433.99,62433.98,62433.98,0.0114,03-11-2021 16:20:30
1.64E+12,62433.98,62433.99,62433.98,62433.99,0.13636,03-11-2021 16:20:31
1.64E+12,62433.98,62433.99,62433.98,62433.98,0.04546,03-11-2021 16:20:32
1.64E+12,62433.99,62433.99,62433.98,62433.99,0.1002,03-11-2021 16:20:33
1.64E+12,62433.99,62434,62433.99,62434,0.18002,03-11-2021 16:20:34
1.64E+12,62434,62434,62433.99,62434,0.06991,03-11-2021 16:20:35
1.64E+12,62434,62441.23,62433.99,62439.22,0.92843,03-11-2021 16:20:36
1.64E+12,62434,62438.18,62434,62437.81,0.06958,03-11-2021 16:20:37
1.64E+12,62437.81,62437.81,62433.99,62433.99,0.07066,03-11-2021 16:20:38
1.64E+12,62433.99,62440.06,62433.99,62440.06,0.66774,03-11-2021 16:20:39
1.64E+12,62441.22,62441.22,62434,62439.91,0.36681,03-11-2021 16:20:40
1.64E+12,62439.92,62439.92,62436.56,62437.42,1.01172,03-11-2021 16:20:41
1.64E+12,62437.42,62437.42,62433.99,62433.99,0.06149,03-11-2021 16:20:42
1.64E+12,62433.99,62434,62433.99,62434,0.17972,03-11-2021 16:20:43
1.64E+12,62434,62434.04,62433.99,62434.04,0.28329,03-11-2021 16:20:44
1.64E+12,62434.03,62434.04,62430,62430,0.35993,03-11-2021 16:20:45
1.64E+12,62430,62437.81,62430,62437.81,0.11592,03-11-2021 16:20:46
1.64E+12,62437.81,62439.9,62437.81,62439.27,0.10704,03-11-2021 16:20:47
1.64E+12,62439.27,62445,62439.26,62439.27,0.83203,03-11-2021 16:20:48
1.64E+12,62439.27,62446.8,62439.27,62446.8,0.44968,03-11-2021 16:20:49
1.64E+12,62446.8,62446.8,62446.79,62446.8,0.55724,03-11-2021 16:20:50
1.64E+12,62446.79,62446.79,62443.91,62443.91,0.11313,03-11-2021 16:20:51
1.64E+12,62443.91,62443.91,62437.43,62437.44,0.13913,03-11-2021 16:20:52
1.64E+12,62437.43,62437.43,62437.43,62437.43,0.01219,03-11-2021 16:20:53
1.64E+12,62435.89,62441.22,62435.89,62441.22,0.90916,03-11-2021 16:20:54
1.64E+12,62441.22,62442.26,62441.22,62442.26,0.7373,03-11-2021 16:20:55
1.64E+12,62442.25,62447.89,62442.25,62447.89,0.05508,03-11-2021 16:20:56
1.64E+12,62447.88,62450,62447.88,62449.99,0.08998,03-11-2021 16:20:57
1.64E+12,62450,62450,62449.99,62449.99,0.03695,03-11-2021 16:20:58
1.64E+12,62449.99,62450,62449.99,62450,0.05984,03-11-2021 16:20:59
1.64E+12,62450,62450,62448.74,62449.7,0.06782,03-11-2021 16:21:00
1.64E+12,62447.88,62448.9,62447.88,62448.89,0.07509,03-11-2021 16:21:01
1.64E+12,62448.89,62448.89,62448.11,62448.12,0.78838,03-11-2021 16:21:02
1.64E+12,62448.12,62448.12,62448.11,62448.11,0.09547,03-11-2021 16:21:03
1.64E+12,62448.12,62450,62448.12,62450,0.29343,03-11-2021 16:21:04
1.64E+12,62450,62450,62449.99,62450,0.07316,03-11-2021 16:21:05
1.64E+12,62450,62450,62449.99,62449.99,0.16205,03-11-2021 16:21:06
1.64E+12,62449.99,62449.99,62441,62441.22,0.44829,03-11-2021 16:21:07
1.64E+12,62446.4,62446.71,62446.39,62446.7,0.34464,03-11-2021 16:21:08
1.64E+12,62446.7,62446.7,62446.39,62446.4,0.24729,03-11-2021 16:21:09
1.64E+12,62446.39,62446.4,62441.72,62446.39,0.08255,03-11-2021 16:21:10
1.64E+12,62446.4,62446.4,62441.72,62441.72,0.29259,03-11-2021 16:21:11
1.64E+12,62441.73,62441.73,62437.44,62437.44,0.22537,03-11-2021 16:21:12
1.64E+12,62437.45,62437.45,62437.42,62437.42,0.62877,03-11-2021 16:21:13
1.64E+12,62437.43,62437.43,62431,62437.43,1.11614,03-11-2021 16:21:14
1.64E+12,62437.42,62437.43,62433.14,62436.88,0.09535,03-11-2021 16:21:15
1.64E+12,62434.13,62440.75,62434.13,62437.42,0.5152,03-11-2021 16:21:16
1.64E+12,62437.43,62438.07,62435.68,62435.68,0.19943,03-11-2021 16:21:17
1.64E+12,62435.68,62435.68,62435.68,62435.68,0.01319,03-11-2021 16:21:18
1.64E+12,62435.69,62435.69,62431.45,62431.45,0.38347,03-11-2021 16:21:19
1.64E+12,62431.44,62431.91,62431.44,62431.91,0.06875,03-11-2021 16:21:20
1.64E+12,62431.91,62431.91,62431.91,62431.91,0.00465,03-11-2021 16:21:21
1.64E+12,62431.91,62431.92,62431.91,62431.92,0.03183,03-11-2021 16:21:22
1.64E+12,62431.91,62433.18,62431.91,62433.18,0.10418,03-11-2021 16:21:23
1.64E+12,62434.76,62434.88,62434.76,62434.88,0.12089,03-11-2021 16:21:24
1.64E+12,62434.88,62434.88,62431.92,62431.92,0.13054,03-11-2021 16:21:25
1.64E+12,62431.91,62431.91,62431.45,62431.45,0.02703,03-11-2021 16:21:26
1.64E+12,62431.45,62431.45,62430.19,62430.19,0.11957,03-11-2021 16:21:27
1.64E+12,62430.18,62430.21,62425.8,62428.67,0.61175,03-11-2021 16:21:28
1.64E+12,62428.17,62428.23,62428.17,62428.23,0.16108,03-11-2021 16:21:29
1.64E+12,62428.23,62428.23,62428.22,62428.22,0.06589,03-11-2021 16:21:30
1.64E+12,62428.22,62430.58,62428.22,62430.58,0.1971,03-11-2021 16:21:31
1.64E+12,62430.58,62431.9,62430.57,62431.9,0.15984,03-11-2021 16:21:32
1.64E+12,62430.19,62430.19,62428.23,62428.23,0.2916,03-11-2021 16:21:33
1.64E+12,62428.23,62431.21,62428.23,62431.21,0.07851,03-11-2021 16:21:34
1.64E+12,62431.2,62431.2,62431.2,62431.2,0.01266,03-11-2021 16:21:35
1.64E+12,62431.24,62431.25,62431.24,62431.25,0.02137,03-11-2021 16:21:36
1.64E+12,62431.44,62445.78,62431.43,62431.44,1.86065,03-11-2021 16:21:37
1.64E+12,62431.44,62431.45,62431.44,62431.44,0.40275,03-11-2021 16:21:38
1.64E+12,62431.45,62431.45,62431.44,62431.44,0.04198,03-11-2021 16:21:39
1.64E+12,62431.45,62431.45,62431.44,62431.45,0.01726,03-11-2021 16:21:40
1.64E+12,62431.45,62438.95,62431.44,62432.7,0.727,03-11-2021 16:21:41
1.64E+12,62432.71,62436.67,62432.7,62436.67,0.10898,03-11-2021 16:21:42
1.64E+12,62436.68,62438.79,62436.67,62438.79,0.15016,03-11-2021 16:21:43
1.64E+12,62438.78,62438.79,62437.52,62438.79,0.39444,03-11-2021 16:21:44
1.64E+12,62438.79,62442.17,62436.68,62440.59,0.08771,03-11-2021 16:21:45
1.64E+12,62439.91,62439.91,62439.91,62439.91,0.0102,03-11-2021 16:21:46
1.64E+12,62439.91,62439.95,62439.91,62439.95,0.01834,03-11-2021 16:21:47
1.64E+12,62439.94,62439.94,62438.79,62438.79,0.1388,03-11-2021 16:21:48
1.64E+12,62438.79,62438.8,62438.79,62438.8,0.13129,03-11-2021 16:21:49
1.64E+12,62438.8,62438.8,62434.89,62438.71,0.04589,03-11-2021 16:21:50
1.64E+12,62438.71,62438.71,62437.53,62437.67,0.07631,03-11-2021 16:21:51
1.64E+12,62438.71,62438.71,62438.7,62438.71,0.06275,03-11-2021 16:21:52
1.64E+12,62438.71,62438.71,62433.17,62433.17,0.13546,03-11-2021 16:21:53
1.64E+12,62436.3,62438.8,62436.3,62436.31,0.24906,03-11-2021 16:21:54
1.64E+12,62433.62,62433.62,62433.62,62433.62,0.00227,03-11-2021 16:21:55
1.64E+12,62433.62,62436,62433.61,62436,0.04509,03-11-2021 16:21:56
1.64E+12,62436,62438.42,62436,62438.42,0.22387,03-11-2021 16:21:57
1.64E+12,62438.42,62438.42,62432,62432,0.09671,03-11-2021 16:21:58
1.64E+12,62431.99,62432,62431.99,62432,0.03984,03-11-2021 16:21:59
1.64E+12,62431.99,62439.27,62431.99,62435.12,0.18108,03-11-2021 16:22:00
1.64E+12,62433.76,62438.33,62433.76,62438.33,0.30819,03-11-2021 16:22:01
1.64E+12,62438.33,62438.33,62435.49,62435.49,0.08837,03-11-2021 16:22:02
1.64E+12,62435.5,62435.5,62432,62435.49,0.45643,03-11-2021 16:22:03
1.64E+12,62435.5,62439.48,62435.5,62435.62,0.22115,03-11-2021 16:22:04
1.64E+12,62435.63,62435.63,62424.11,62425.94,1.69806,03-11-2021 16:22:05
1.64E+12,62427.23,62430.17,62427.23,62430.16,0.20105,03-11-2021 16:22:06
1.64E+12,62430.17,62431.1,62430.16,62431.09,0.06676,03-11-2021 16:22:07
1.64E+12,62431.09,62431.1,62431.09,62431.09,0.02055,03-11-2021 16:22:08
1.64E+12,62431.09,62431.1,62431.09,62431.09,0.25345,03-11-2021 16:22:09
1.64E+12,62431.1,62431.1,62431.09,62431.09,0.08649,03-11-2021 16:22:10
1.64E+12,62431.1,62431.1,62431.09,62431.09,0.04555,03-11-2021 16:22:11
1.64E+12,62431.1,62431.1,62431.05,62431.06,0.04685,03-11-2021 16:22:12
1.64E+12,62431.05,62431.06,62431.05,62431.06,0.05396,03-11-2021 16:22:13
1.64E+12,62429.18,62431.06,62428.22,62431.05,0.24975,03-11-2021 16:22:14
1.64E+12,62431.06,62431.06,62428.22,62428.23,0.42997,03-11-2021 16:22:15
1.64E+12,62428.23,62428.23,62428.22,62428.23,0.26485,03-11-2021 16:22:16
1.64E+12,62428.22,62428.23,62428.2,62428.22,0.55254,03-11-2021 16:22:17
1.64E+12,62428.21,62428.21,62406.84,62410.44,5.68389,03-11-2021 16:22:18
1.64E+12,62410.44,62410.45,62410.44,62410.45,0.03959,03-11-2021 16:22:19
1.64E+12,62410.44,62410.45,62409.51,62409.52,0.37631,03-11-2021 16:22:20
1.64E+12,62409.51,62409.52,62409.51,62409.52,0.03805,03-11-2021 16:22:21
1.64E+12,62409.52,62409.52,62409.51,62409.51,0.04252,03-11-2021 16:22:22
1.64E+12,62409.52,62415,62409.51,62414.99,0.33641,03-11-2021 16:22:23
1.64E+12,62410.45,62410.45,62410.44,62410.45,0.17683,03-11-2021 16:22:24
1.64E+12,62410.44,62410.45,62410.44,62410.44,0.0867,03-11-2021 16:22:25
1.64E+12,62410.44,62410.45,62410.44,62410.45,0.23414,03-11-2021 16:22:26
1.64E+12,62410.45,62410.45,62410.44,62410.45,0.03405,03-11-2021 16:22:27
1.64E+12,62410.44,62410.44,62400.59,62404.02,0.6128,03-11-2021 16:22:28
1.64E+12,62404.03,62410,62404.02,62409.99,0.20811,03-11-2021 16:22:29
1.64E+12,62410,62410,62409.99,62410,0.20157,03-11-2021 16:22:30
1.64E+12,62410,62410,62409.99,62410,0.07264,03-11-2021 16:22:31
1.64E+12,62410,62410,62404.03,62409.99,0.64826,03-11-2021 16:22:32
1.64E+12,62410,62410,62409.95,62409.96,0.23587,03-11-2021 16:22:33
1.64E+12,62409.96,62409.96,62409.95,62409.95,0.15231,03-11-2021 16:22:34
1.64E+12,62409.96,62409.96,62404.03,62404.52,0.55895,03-11-2021 16:22:35
1.64E+12,62404.51,62407.43,62400,62407.42,0.67557,03-11-2021 16:22:36
1.64E+12,62407.42,62407.43,62400.01,62407.42,0.66211,03-11-2021 16:22:37
1.64E+12,62407.43,62407.43,62407.42,62407.42,0.11753,03-11-2021 16:22:38
1.64E+12,62407.42,62407.43,62407.42,62407.43,0.22873,03-11-2021 16:22:39
1.64E+12,62407.43,62407.43,62404.32,62406.53,0.27586,03-11-2021 16:22:40
1.64E+12,62406.53,62406.53,62400.61,62400.62,0.54093,03-11-2021 16:22:41
1.64E+12,62403.31,62404.98,62403.31,62404.97,0.11919,03-11-2021 16:22:42
1.64E+12,62404.97,62404.98,62404.97,62404.97,0.31679,03-11-2021 16:22:43
1.64E+12,62404.97,62404.98,62404.97,62404.97,0.07828,03-11-2021 16:22:44
1.64E+12,62404.98,62404.98,62404.95,62404.95,0.05973,03-11-2021 16:22:45
1.64E+12,62404.95,62404.96,62404.95,62404.96,0.06333,03-11-2021 16:22:46
1.64E+12,62404.95,62404.96,62404.95,62404.96,0.22856,03-11-2021 16:22:47
1.64E+12,62404.96,62404.96,62404.95,62404.96,0.19158,03-11-2021 16:22:48
1.64E+12,62404.95,62406.53,62404.95,62406.53,0.07418,03-11-2021 16:22:49
1.64E+12,62406.53,62407.41,62406.53,62407.41,0.00694,03-11-2021 16:22:50
1.64E+12,62407.42,62412.57,62407.42,62412.57,0.06849,03-11-2021 16:22:51
1.64E+12,62410.44,62410.44,62410.43,62410.43,0.04441,03-11-2021 16:22:52
1.64E+12,62410.43,62410.44,62410.43,62410.43,0.14347,03-11-2021 16:22:53
1.64E+12,62410.44,62410.44,62410.43,62410.44,0.02405,03-11-2021 16:22:54
1.64E+12,62410.43,62410.43,62410.43,62410.43,0.00512,03-11-2021 16:22:55
1.64E+12,62410.44,62414.7,62410.43,62410.44,0.27976,03-11-2021 16:22:56
1.64E+12,62410.44,62410.44,62410.43,62410.44,0.06464,03-11-2021 16:22:57
1.64E+12,62410.44,62410.44,62410.43,62410.43,0.12535,03-11-2021 16:22:58
1.64E+12,62410.44,62410.44,62407.42,62407.42,0.17764,03-11-2021 16:22:59
1.64E+12,62407.43,62416.66,62407.43,62411.99,0.71516,03-11-2021 16:23:00
1.64E+12,62412,62416.9,62412,62416.89,0.0779,03-11-2021 16:23:01
1.64E+12,62416.9,62416.9,62416.89,62416.9,0.07041,03-11-2021 16:23:02
1.64E+12,62416.89,62418.99,62416.89,62418.99,0.19665,03-11-2021 16:23:03
1.64E+12,62419,62431.04,62418.99,62431.04,1.51318,03-11-2021 16:23:04
1.64E+12,62431.05,62433.44,62420.03,62420.03,2.33132,03-11-2021 16:23:05
1.64E+12,62420.03,62423.24,62413.95,62420.03,0.82122,03-11-2021 16:23:06
1.64E+12,62418.47,62418.48,62416.55,62416.56,0.04853,03-11-2021 16:23:07
1.64E+12,62416.56,62433.44,62416.56,62426.04,3.51319,03-11-2021 16:23:08
1.64E+12,62426.04,62426.04,62421.39,62421.4,0.21204,03-11-2021 16:23:09
1.64E+12,62421.4,62421.4,62421.39,62421.39,0.10192,03-11-2021 16:23:10
1.64E+12,62421.39,62423.88,62421.39,62423.88,0.42156,03-11-2021 16:23:11
1.64E+12,62423.87,62423.88,62423.87,62423.87,0.14224,03-11-2021 16:23:12
1.64E+12,62423.87,62428.77,62423.87,62428.76,0.3319,03-11-2021 16:23:13
1.64E+12,62428.77,62428.77,62428.76,62428.77,0.19724,03-11-2021 16:23:14
1.64E+12,62428.76,62428.77,62428.76,62428.77,0.03134,03-11-2021 16:23:15
1.64E+12,62428.76,62428.77,62420.78,62427.21,0.49463,03-11-2021 16:23:16
1.64E+12,62427.22,62430.02,62427.22,62430.01,0.56021,03-11-2021 16:23:17
1.64E+12,62433.36,62433.36,62430.01,62431.08,0.78855,03-11-2021 16:23:18
1.64E+12,62431.08,62431.08,62431.07,62431.07,0.06228,03-11-2021 16:23:19
1.64E+12,62431.07,62431.07,62422.31,62430.21,0.25129,03-11-2021 16:23:20
1.64E+12,62428.94,62428.94,62428.93,62428.93,0.18643,03-11-2021 16:23:21
1.64E+12,62428.93,62428.93,62420.73,62421.93,0.3814,03-11-2021 16:23:22
1.64E+12,62421.93,62427.81,62421.93,62427.63,0.11862,03-11-2021 16:23:23
1.64E+12,62427.63,62427.63,62427.62,62427.62,0.05248,03-11-2021 16:23:24
1.64E+12,62427.63,62428.92,62427.63,62428.92,0.03217,03-11-2021 16:23:25
1.64E+12,62428.92,62428.93,62427.58,62427.58,0.37616,03-11-2021 16:23:26
1.64E+12,62421.38,62421.38,62418,62418.01,0.31182,03-11-2021 16:23:27
1.64E+12,62418.01,62418.01,62417.99,62417.99,0.64569,03-11-2021 16:23:28
1.64E+12,62417.08,62418.01,62417.08,62418.01,0.16488,03-11-2021 16:23:29
1.64E+12,62418.01,62421.09,62418.01,62420.42,0.05884,03-11-2021 16:23:30
1.64E+12,62420.42,62420.42,62420.42,62420.42,0.15097,03-11-2021 16:23:31
1.64E+12,62420.42,62421.4,62420.42,62421.4,0.10241,03-11-2021 16:23:32
1.64E+12,62421.4,62421.4,62421.39,62421.4,0.14972,03-11-2021 16:23:33
1.64E+12,62421.39,62425.3,62421.39,62425.29,0.43137,03-11-2021 16:23:34
1.64E+12,62425.29,62425.3,62407.43,62418.48,5.88187,03-11-2021 16:23:35
1.64E+12,62416.19,62421.14,62416.18,62420.58,0.37795,03-11-2021 16:23:36
1.64E+12,62421.13,62421.14,62421.13,62421.14,0.05939,03-11-2021 16:23:37
